Type,SKU,Name,Published,Short description,Regular price,Categories,Tags,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Images
simple,HN473,Variations on Barucabà op. 14 for Violin and Guitar,1,"Niccolo Paganini numbers among the few musicians who attained fame by playing and writing for only a single instrument. His works for violin solo are unique, and his appearances as virtuoso fascinated audiences from the very beginning. Yet, in addition to the violin, Paganini also learned to play the guitar as a child. And before travelling throughout the world he must have got to know the Genoese song “Barucaba” in his hometown of Genoa, writing his op. 14 Variations for violin and guitar upon this song in 1835. We were able to engage musicologist Alberto Cantù and violinist Renato De Barbieri as editors of our Urtext edition of this chamber music work. Barbieri’s helpful fingerings in the violin part round off the edition.",46,"Paganini\, Nicolò","Niccolo Paganini, Violin",Publisher,Henle,1,1,Composer,Niccolo Paganini,,1,Instrument,Violin,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Paganini\, Nicolò",,1,https://www.henle.de/cover/w585/HN-0473.jpg
simple,HN474,"Variations on ""Trockne Blumen"" for Piano and Flute D 802 ",1,"Just as in his “Trout” Quintet (D 667), “Wanderer” Fantasy (D 760), and string quartet “Death and the Maiden” (D 810), in the flute variations on “Trockne Blumen” (D 802) Franz Schubert employs one of his songs as the thematic basis of an instrumental composition. “Trockne Blumen” (Dried Flowers) is the eighteenth song from the cycle “Die schöne Müllerin” (D 795), composed in autumn 1823. In January 1824, before publication of all of the Müller songs that summer, the Theme and Variations in E minor for flute and piano were written, prefaced by a weighty introductory section. The work remains Schubert’s single and singular virtuoso composition for flautists: tremendously difficult for the flute to play, and, incidentally, sometimes very tricky for the piano to “accompany.” Schubert’s much-reworked autograph manuscript is the sole authoritative source for our Urtext, as it demonstrably served as the engraver’s copy for the posthumously published first edition. One of the variations he crossed out entirely – the Henle Urtext edition reproduces it, more for informational purposes than for performance, in the appendix.",38,"Schubert\, Franz","Franz Schubert, Flute",Publisher,Henle,1,1,Composer,Franz Schubert,,1,Instrument,Flute,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Schubert\, Franz",,1,https://www.henle.de/cover/w585/HN-0474.jpg
simple,HN475,Selected Piano Sonatas,1,"Antonio Soler composed more than 500 sacred choral musical pieces in his native Spain. Today, though, it is his 200-or-so keyboard sonatas that are arousing the curiosity of performers. Our anthology volume presents 18 of them from all periods of the composer’s creative life. In 1761 Soler wrote a music-theory treatise in which he sketched out methods of quickly modulating to remote keys; these techniques are also found in his keyboard sonatas. In this Urtext volume the player will enjoy the subtlety and speed of modulation between keys, and a brilliant lightness occasionally darkened by moments of pathos.",62.5,"Soler\, Padre Antonio","Padre Antonio Soler, Piano ",Publisher,Henle,1,1,Composer,Padre Antonio Soler,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Soler\, Padre Antonio",,1,https://www.henle.de/cover/w585/HN-0475.jpg
simple,HN476,Selected Piano Sonatas Volume III,1,"Domenico Scarlatti is today considered as one of music history’s great piano composers, and the first piano virtuoso ever. Just like the first two volumes (HN 395 and 451) of selected keyboard sonatas, this third one contains 24 sonatas from various periods of the master’s creative life, offering an overview of the rich variety to be found in the work of this Italian who worked at the Spanish court. Scarlatti triumphed over the heavy Baroque style with his characterful themes, natural cantabile melodies, and dance-like movements. The performance-technical moment is a formally constitutive element within his one-movement sonatas. For the first time in the history of piano music, the interpreter must cross the hands and master wide leaps. Renowned pianist Bengt Johnsson provides information on Scarlatti’s life and career, as well as on the various sources on which this edition is based, in his preface. An additional “bon-bon” is the reprint of a preface to the edition of 30 of Scarlatti’s piano sonatas published in 1738. Absorbing reading for all who wish to acquire a deeper understanding of Scarlatti’s piano music.",64.5,"Scarlatti\, Domenico","Domenico Scarlatti, Piano ",Publisher,Henle,1,1,Composer,Domenico Scarlatti,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Scarlatti\, Domenico",,1,https://www.henle.de/cover/w585/HN-0476.jpg
simple,HN477,Pictures at an Exhibition,1,"In memory of the deceased illustrator and architect Viktor A. Hartmann (1834–1873), an exhibition of his watercolours and drawings was organised in 1874. Modest Mussorgsky, who had been Hartmann’s friend, was inspired by his visit to this exhibition to compose the cycle “Pictures at an Exhibition” for piano solo; a milestone of piano literature. He wrote it in June 1874 in St. Petersburg and subtitled it “Memories of Viktor Hartmann”. The picturesque and evocative musical language, which lets the pictures come to life, has remained fascinating to the present day. The source of the Henle Urtext edition is the cleanly written autograph. The layout of the musical text is based on Mussorgsky’s notation.",41.5,"Mussorgsky\, Modest","Modest Mussorgsky, Piano ",Publisher,Henle,1,1,Composer,Modest Mussorgsky,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Mussorgsky\, Modest",,1,https://www.henle.de/cover/w585/HN-0477.jpg
simple,HN478,Three Suites for Violoncello solo op. 131c,1,,38,"Reger\, Max","Max Reger, Cello",Publisher,Henle,1,1,Composer,Max Reger,,1,Instrument,Cello,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Reger\, Max",,1,https://www.henle.de/cover/w585/HN-0478.jpg
simple,HN479,Two Concert Studies,1,"The pianistically demanding studies “Waldesrauschen” and “Gnomenreigen” were written during the composer’s mature late phase, in which one does not necessarily expect such virtuosic pieces. Liszt composed them in 1862 in Rome for the Große theoretisch-praktische Klavierschule by Siegmund Lebert and Ludwig Stark. In so doing he honoured a pledge he had made some time before. Liszt was now teaching a large group of students. The two studies, published in 1863 and independent of the Klavierschule, were dedicated to his extremely gifted pupil Dionys Pruckner. He and other Liszt pupils often played them in concerts.",32.5,"Liszt\, Franz","Franz Liszt, Piano ",Publisher,Henle,1,1,Composer,Franz Liszt,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Liszt\, Franz",,1,https://www.henle.de/cover/w585/HN-0479.jpg
simple,HN480,Allegro in b minor op. 8,1,"“Everywhere only confused combinations of figures, dissonances, passages – in short, for us torture” – Schumann certainly did not deserve this contemporary slating. He only published the opening movement “Allegro di bravura” of what was originally meant to be a sonata – the other parts were apparently destroyed. Clara, who was otherwise rather reserved as far as Schumann’s early works were concerned, soon incorporated this piece into her repertoire. Ernestine von Fricken, the dedicatee and with whom Schumann was still engaged at its time of composition, often played it after their separation, even if “with quite curious expression”. Our edition is the result of a thorough revision to incorporate the latest scholarly findings.?",30,"Schumann\, Robert","Robert Schumann, Piano ",Publisher,Henle,1,1,Composer,Robert Schumann,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Schumann\, Robert",,1,https://www.henle.de/cover/w585/HN-0480.jpg
simple,HN481,Trois Etudes de Concert,1,"In March 1848 Liszt took up residence in Weimar with his new partner Princess Carolyne Sayn-Wittgenstein, thus entering a more settled period. Not least encouraged by his partner, he turned his back on his career as a virtuoso and started concentrating on composing; in summer 1848 he finished work on the studies known today as Il lamento, La leggierezza and Un sospiro. Unlike Liszt’s early studies that concentrated more on piano technique, the new concert studies are dominated by poetic ideas and tonal concept. They are often played in recitals and number amongst the compulsory pieces at music conservatories and piano competitions.",30,"Liszt\, Franz","Franz Liszt, Piano ",Publisher,Henle,1,1,Composer,Franz Liszt,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Liszt\, Franz",,1,https://www.henle.de/cover/w585/HN-0481.jpg
simple,HN482,Variations on a Theme (Ghost Variations),1,"It was in February 1854, a few weeks before Robert Schumann’s admission to the psychiatric hospital in Endenich, that he wrote his variations on a theme in E-flat major. Because of the extraordinary, personal and moving events of those days, Clara Schumann guarded the manuscript pages of her husband’s final piano composition, dedicated to her and later called “Ghost Variations,” like relics, and prohibited their publication. The first edition was not published until 1939, and in many respects does not correspond with what Schumann actually wrote down. For the first time, the Henle Urtext edition draws upon all the available primary sources, and thus is effectively the only reliable Urtext edition of a work that in recent years has been heard with increasing frequency.",23,"Schumann\, Robert","Robert Schumann, Piano ",Publisher,Henle,1,1,Composer,Robert Schumann,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Schumann\, Robert",,1,https://www.henle.de/cover/w585/HN-0482.jpg
simple,HN483,"Flute Sonatas, Volume I ",1,"The Urtext instrumental part of this edition is laid out as a combined flute and bass part (featuring the original basso continuo figures without realisation). This manner of reproduction is oriented on the historical sources. Thus it is possible for an experienced continuo player to improvise a free accompaniment of his own to the sonata. Two copies of this dual part are included in this Henle edition, so that both players, flautist and accompanist, can perform from this combined musical text. In addition to the basso continuo figures, the score offers a historically appropriate basso continuo realisation that can be played at sight. In order to avoid page turns within the movements, the instrumental part is provided with a fold-out panel and a blank page.",70.5,"Handel\, George Frideric ","George Frideric Handel, Flute",Publisher,Henle,1,1,Composer,George Frideric Handel,,1,Instrument,Flute,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Handel\, George Frideric ",,1,https://www.henle.de/cover/w585/HN-0483.jpg
simple,HN484,24 Préludes op. 11,1,"Alexander Scriabin occupies a special position among the Russian piano composers around the turn of the 19th to the 20th century. Already in his early works, he went beyond the Chopinesque traditions of his contemporaries Glazunov and Rachmaninoff. As he also did in his innumerable preludes, of which he brought together 24 in his op. 11, allowing for each major and minor key. However, in spite of keeping to the strict order of the circle of fifths, he took care to ensure that “each prelude is a small composition which can exist self-contained, independent of the other preludes”. By comparing the autograph and the first edition of 1897, this Henle Urtext edition has corrected a number of errors and inaccuracies. A grandiose work which should belong in the repertoire of every pianist!",34.5,"Scriabin\, Alexander","Alexander Scriabin, Piano ",Publisher,Henle,1,1,Composer,Alexander Scriabin,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Scriabin\, Alexander",,1,https://www.henle.de/cover/w585/HN-0484.jpg
simple,HN485,Twelve Polonaises,1,"The polonaise was a fashionable dance form not only in Chopin and Liszt’s time, for Johann Sebastian Bach’s son Wilhelm Friedemann had already brought this Polish national dance to a high-point. His twelve Polonaises were so popular in his time that they survive in numerous manuscripts, meaning that today’s pianists can enjoy these most successful of W. F. Bach’s piano compositions. Colourful and effective, they ascend stepwise through the keys, with a polonaise in the major and one in the minor juxtaposed in each case. The pieces are sensitive and expressive, and Bach is clearly setting off along the path to the character piece with these Polonaises. He probably played them on the clavichord, the delicate and favoured instrument of this time of sensibility.",32.5,"Bach\, Wilhelm Friedemann","Wilhelm Friedemann Bach, Piano ",Publisher,Henle,1,1,Composer,Wilhelm Friedemann Bach,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Bach\, Wilhelm Friedemann",,1,https://www.henle.de/cover/w585/HN-0485.jpg
simple,HN486,10 Little Pieces op. 44,1,"In his numerous collections of small character pieces, the imaginative Max Reger gradually developed a style of his own, in the shadow of the Romantic epigones. His music is characterised by modulating harmonies with a simultaneous recourse to classical formal tropes. So it is very worthwhile to take a closer look at the “Ten Small Concert Pieces” op. 44 from 1899, which display astonishing harmonic boldness. Ten short concert pieces of moderate difficulty, with titles such as “Album Leaf”, “Burletta”, “Once upon a time”, or simply “Capriccio” form a series and introduce the pianist to Reger’s piano oeuvre. The composer’s original fingerings make this carefully edited Urtext edition especially interesting.",30,"Reger\, Max","Max Reger, Piano ",Publisher,Henle,1,1,Composer,Max Reger,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Reger\, Max",,1,https://www.henle.de/cover/w585/HN-0486.jpg
simple,HN487,"Impromptu in c minor op. 90,1 D 899",1,"In his collections of Impromptus and Moments musicaux, Franz Schubert impressively showed at the end of his life how a lyrical, songlike form can be rendered on the piano. In spite of their simplicity, his popular Impromptus op. 90, for example, prove themselves to be consummate works of art, and number among the most beloved pieces of Romantic piano music. The first Impromptu in c-sharp minor from op. 90, which we present here as a separate edition, virtually fantasises over a single, incessantly recurring melody. Its march-like character is sometimes particularly emphasised, sometimes lyrically obscured. With its grim majesty and enchanting fluctuations between major and minor as it roams harmonic expanses, this music lets pianists immerse themselves in Schubert’s world of sound. This Henle Urtext provides a well-founded, accurate musical text for these pieces.",16.5,"Schubert\, Franz","Franz Schubert, Piano ",Publisher,Henle,1,1,Composer,Franz Schubert,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Schubert\, Franz",,1,https://www.henle.de/cover/w585/HN-0487.jpg
simple,HN488,"Impromptu in G flat major op. 90,3",1,"In his collections of Impromptus and Moments musicaux, Franz Schubert impressively showed at the end of his life how a lyrical, songlike form can be rendered on the piano. In spite of their simplicity, his popular Impromptus op. 90, for example, prove themselves to be consummate works of art, and number among the most beloved pieces of Romantic piano music. The third Impromptu of op. 90, an Andante in G-flat major, is a mysterious reverie in pianissimo. A peaceful melody hovers over a murmuring accompaniment of eighth-note triplets, while the harmonies change very gently. This Urtext edition provides the work as a separate edition in the original key. To make it easier to play, other editions often transpose it into G major, which, however, diminishes the distinctive colour of this piece.",16.5,"Schubert\, Franz","Franz Schubert, Piano ",Publisher,Henle,1,1,Composer,Franz Schubert,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Schubert\, Franz",,1,https://www.henle.de/cover/w585/HN-0488.jpg
simple,HN489,2 Scherzos D 593,1,"It was not his large piano sonatas, but rather his short, characteristic pieces that established Franz Schubert’s fame. Like his art songs, they too are full of spontaneous, lyrical inspiration. The two greatly charming Scherzi, D. 593, presumably composed already in 1817, stand at the threshold of Schubert’s phase of dance compositions for the piano. The first, dance-like, graceful Scherzo is in B-flat major. The second, more emotional Scherzo in D-flat major has a Ländler-like A-flat major trio as its middle section. The preface and critical report provide information on the source situation of this accurate Urtext edition.",16.5,"Schubert\, Franz","Franz Schubert, Piano ",Publisher,Henle,1,1,Composer,Franz Schubert,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Schubert\, Franz",,1,https://www.henle.de/cover/w585/HN-0489.jpg
simple,HN490,Ballades,1,"Liszt wrote his two Ballades in 1845–49 and 1853 during a time of personal turmoil. The successful virtuoso increasingly saw himself as a composer who strove after formal clarity, as shown by the B minor sonata that was also composed in 1853. When Liszt began work on the first Ballade, he had just separated from his mistress of many years, Marie Comtesse d’Agoult. He called the first sketches for the work Dernières Illusions. A better-known work is the second Ballade in B minor, with whose ending he struggled (the two fortissimo endings in Liszt’s autograph have been published for the first time in the appendix to our edition).",43,"Liszt\, Franz","Franz Liszt, Piano ",Publisher,Henle,1,1,Composer,Franz Liszt,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Liszt\, Franz",,1,https://www.henle.de/cover/w585/HN-0490.jpg
simple,HN491,Norwegian Peasant Dances (Slåtter) op. 72,1,"Edvard Grieg used Norwegian folk music to help him develop his own Nordic tonal language, and this often gives his music a folk-like character. His “Peasant Dances” (“Slåtter”) op. 72 for piano first appeared in 1903. These pianistically rather demanding transcriptions of dances from a collection by Johan Halvorsen bear titles such as “John Wästaf’s Springing Dance”, “Bridal March from Telemark”, and “The Maiden from the Kivletal”. For pianists who want to become acquainted with folk-inspired Norwegian music other than Grieg’s well-known “Lyrical Pieces” or the “Norwegian Dances” op. 35, these sixteen tunes are highly recommended.",59,"Grieg\, Edvard","Edvard Grieg, Piano ",Publisher,Henle,1,1,Composer,Edvard Grieg,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Grieg\, Edvard",,1,https://www.henle.de/cover/w585/HN-0491.jpg
simple,HN492,Poetical Tone Pictures op. 85,1,"Antonín Dvo?ák’s piano works are generally overshadowed by his symphonies and chamber music works, especially since those from around 1880 are very much oriented around Schubert, Chopin and Schumann. The situation is different with Dvo?ák’s later romantic tone poems, the “Poetic Tone Pictures” op. 85. Anyone in search of romantic piano poetry off the beaten track may find much pleasure in this, Dvo?ák’s largest piano cycle from 1889, for example in the impressive piece “At the Old Castle” or in the lively “Peasant Ballad”. The autograph and the first edition from the year of the work’s composition have been used by editor and Dvo?ák specialist Milan Pospíšil as the basis of our Urtext edition.",64.5,"Dvorak\, Antonin ","Antonin Dvorak, Piano ",Publisher,Henle,1,1,Composer,Antonin Dvorak,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Dvorak\, Antonin ",,1,https://www.henle.de/cover/w585/HN-0492.jpg
simple,HN493,Variations and Fugue on a Theme by J. S. Bach op. 81,1,"The variation cycle and the fugue are genres in which Max Reger developed a special mastery. Thus one can speak of Reger’s unique Bach Variations op. 81 as the culmination of his piano oeuvre, offering everything that is typical and characteristic of Reger’s style. No other piano work by this great Bach admirer can measure up to this monumental composition in terms of sheer size and inner weight. Written in Munich in 1904, the Variations are considered challenging to play and difficult to comprehend; but aspiring pianists should not let themselves be deterred by this legend. Behind the complex notation are a clear structure and a wealth of expression. Technical complexity and aesthetics here correlate in an almost classical manner.",46,"Reger\, Max","Max Reger, Piano ",Publisher,Henle,1,1,Composer,Max Reger,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Reger\, Max",,1,https://www.henle.de/cover/w585/HN-0493.jpg
simple,HN494,"Prélude, Choral et Fugue",1,"Franck wrote almost all of his important works in his later years. This almost 20-minute-long cycle from 1884 is his best-known piano composition and is often played on concert platforms to this day. Although Franck himself was a very proficient pianist, his musical roots are in organ music, which also supplied the inspiration for his piano output. ",32.5,"Franck\, Cesar ","Cesar Franck, Piano ",Publisher,Henle,1,1,Composer,Cesar Franck,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Franck\, Cesar ",,1,https://www.henle.de/cover/w585/HN-0494.jpg
simple,HN495,Sonata for Violoncello and Piano in g minor op. 65,1,"It is well known that Chopin almost exclusively wrote works for solo piano. Only for the cello did he make some exceptions: two works – a Polonaise brillante and the Duo Concertant (HN 788) were written for cello and piano, and he also let the cello express itself in his Piano Trio op. 8 (HN 1068). Finally, towards the end of his life, he honored the low-stringed instrument with a grand, four-movement Sonata in g minor. Proof that it was anything but child’s play is provided by the extensive sketch material. Chopin himself claimed: “With my cello sonata I am now satisfied and now dissatisfied. I toss it into the corner, then pick it up again.” Today we only have an inkling about this struggle. The sonata, with its famous melodic Largo movement, is now firmly embedded in the canon of cello literature. ",52,"Chopin\, Frédéric","Frederic Chopin, Cello",Publisher,Henle,1,1,Composer,Frederic Chopin,,1,Instrument,Cello,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Chopin\, Frédéric",,1,https://www.henle.de/cover/w585/HN-0495.jpg
simple,HN496,Syrinx for Flute solo,1,"Syrinx is undoubtedly among the works that are immediately associated with Debussy. The piece, which was given its first performance under the title La flûte de Pan, was composed in 1913 as incidental music to a dramatic poem by Gabriel Mourey. In the central scene Pan is playing a reed flute, which is actually the nymph Syrinx. Pan is, however, invisible to the other nymphs and to the audience. In order to reflect the staged situation, the dedicatee Louis Fleury used to play the piece behind a screen when he played it in concert. It was only published by Jobert in 1927, following Debussy’s death; its popularity has remained unsurpassed to this day.",14,"Debussy\, Claude","Claude Debussy, Flute",Publisher,Henle,1,1,Composer,Claude Debussy,,1,Instrument,Flute,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Debussy\, Claude",,1,https://www.henle.de/cover/w585/HN-0496.jpg
simple,HN497,12 Piano Pieces op. 40,1,"In early 1878, Peter Tchaikovsky had just sent his opera “Eugene Onegin” and his Fourth Symphony on their way, but had no intention of taking a creative break. On the contrary, he immediately took up his pen and composed his Twelve Pieces op. 40 for piano. This cycle features various genres, including piano pieces typical of the epoch such as etudes, waltzes and mazurkas, but they are also joined by pieces presumably connected with Tchaikovsky’s biography. These bear titles like “Au village”, “Marche funèbre” and “Rêverie interrompe”. For this Urtext edition, it was possible to consult the autograph engraver’s copy in the Glinka Museum in Moscow, as well as rare Russian prints from 1879 and 1890, as described in detail in the preface.",52,"Tchaikovsky\, Peter Ilyich ","Peter Ilyich Tchaikovsky, Piano ",Publisher,Henle,1,1,Composer,Peter Ilyich Tchaikovsky,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Tchaikovsky\, Peter Ilyich ",,1,https://www.henle.de/cover/w585/HN-0497.jpg
simple,HN498,Sonata in F major op. 17 for Piano and Horn or Violoncello,1,"Even though the majority of Beethoven’s wind chamber music works were composed for specific occasions with prescribed scorings, their importance is not limited by their functional nature. Beethoven always aspired to treat the various genres in the most original way possible. Horn players can thus enjoy Beethoven’s Horn Sonata op. 17, which the composer wrote in 1800 for a concert in Vienna’s Hofburg Theatre for the most famous horn player of his day, Giovanni Punto (Johann Wenzel Stich). At that time, an alternative instrumentation was necessary for successful dissemination of the work, so this Urtext edition, like the first one, includes a violoncello part in addition to the one for horn.",37,"Beethoven\, Ludwig van","Ludwig van Beethoven, Horn ",Publisher,Henle,1,1,Composer,Ludwig van Beethoven,,1,Instrument,Horn,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Beethoven\, Ludwig van",,1,https://www.henle.de/cover/w585/HN-0498.jpg
simple,HN499,Works for Mandolin and Piano,1,"The chamber music combination of mandolin and piano has a special tonal charm: the silvery sound of the mandolin blends in an entirely unique manner with the piano. In around 1800, these timbres inspired composers such as Beethoven and Hummel to compose for this unusual ensemble. During his sojourn in Prague in 1796, Beethoven wrote a number of such pieces for Countess Josephine von Clary-Aldringen, who played the mandolin. Sweetness and playful esprit present themselves here in many facets. Since Beethoven did not use any mandolin-specific turns of phrase, and since he wrote here for an instrument with g–d–a’–e”, tuning, these works are also readily playable on the violin. This Henle Urtext edition of Beethoven’s works for mandolin and piano offers the musical text of the Beethoven Complete Edition.",45,"Beethoven\, Ludwig van","Ludwig van Beethoven, Mandolin",Publisher,Henle,1,1,Composer,Ludwig van Beethoven,,1,Instrument,Mandolin,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Beethoven\, Ludwig van",,1,https://www.henle.de/cover/w585/HN-0499.jpg
simple,HN5001,Sinfonias about 1757-1760/61 (with critical report),1,,536,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,Score with Critical Report (Complete Edition) paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5001.jpg
simple,HN5002,Sinfonias about 1757-1760/61 (with critical report),1,,568.5,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,Score with Critical Report (Complete Edition) clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5002.jpg
simple,HN5011,Symphonies 1761-1765,1,,520,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,Score with Critical Report (Complete Edition) paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5011.jpg
simple,HN5012,Symphonies 1761-1765,1,,559,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,Score with Critical Report (Complete Edition) clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5012.jpg
simple,HN5021,Sinfonias 1761-1763 (with critical report),1,,379.5,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,Score with Critical Report (Complete Edition) paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5021.jpg
simple,HN5022,Sinfonias 1761-1763 (with critical report),1,,409.5,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,Score with Critical Report (Complete Edition) clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5022.jpg
simple,HN5032,Sinfonias 1764 and 1765,1,,244,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5032.jpg
simple,HN5033,Sinfonias 1764 and 1765,1,,62.5,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5033.jpg
simple,HN5041,Sinfonias about 1766?–?1769,1,,430.5,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5041.jpg
simple,HN5042,Sinfonias about 1766?–?1769,1,,455.5,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5042.jpg
simple,HN5044,Symphonies 1770-1774,1,,621,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5044.jpg
simple,HN5045,Symphonies 1770-1774,1,,669.5,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5045.jpg
simple,HN5051,Sinfonias 1767-1772,1,,228,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5051.jpg
simple,HN5052,Sinfonias 1767-1772,1,,258,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5052.jpg
simple,HN5053,Sinfonias 1767-1772,1,,51,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5053.jpg
